2025-12-24 00:00:00.013 [scheduling-1] [] INFO  c.y.news.pipeline.PipelineScheduler - Scheduled pipeline execution started
2025-12-24 01:38:00.543 [scheduling-1] [] WARN  c.y.news.rss.RssCollectorService - [RSS] Feed failed: url=newsis.com, error=Invalid XML: Error on line 6: The element type "hr" must be terminated by the matching end-tag "</hr>".
2025-12-24 01:38:00.562 [scheduling-1] [] WARN  c.y.news.rss.RssCollectorService - [RSS] Feed failed: url=newsis.com, error=Invalid XML: Error on line 6: The element type "hr" must be terminated by the matching end-tag "</hr>".
2025-12-24 01:38:00.580 [scheduling-1] [] WARN  c.y.news.rss.RssCollectorService - [RSS] Feed failed: url=newsis.com, error=Invalid XML: Error on line 6: The element type "hr" must be terminated by the matching end-tag "</hr>".
2025-12-24 01:38:00.683 [scheduling-1] [] WARN  c.y.news.rss.RssCollectorService - [RSS] Feed failed: url=rss.kmib.co.kr, error=Failed to resolve 'rss.kmib.co.kr' [A(1)] after 2 queries 
2025-12-24 01:38:00.769 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.pressian.com, entries=25, saved=0
2025-12-24 01:38:00.845 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.sisain.co.kr, entries=20, saved=0
2025-12-24 01:38:01.268 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.labortoday.co.kr, entries=50, saved=0
2025-12-24 01:38:01.268 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Collection complete: totalFeeds=16, success=11, failed=5, totalSaved=0, elapsedMs=1259
2025-12-24 01:38:01.268 [scheduling-1] [] INFO  c.y.n.pipeline.PipelineOrchestrator - [RSS] Collected 0 articles
2025-12-24 01:38:01.269 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Starting clustering for articles from last 48 hours, limit=1000
2025-12-24 01:38:01.301 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Loaded 357 articles for clustering
2025-12-24 01:38:01.309 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Classified 212 out of 357 articles
2025-12-24 01:38:01.314 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 정책 이슈: 규제/정책 (fingerprint=POLICY:규제,대책,정책)
2025-12-24 01:38:01.317 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 정책 이슈: 관세/정책 (fingerprint=POLICY:관세,정책)
2025-12-24 01:38:01.319 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 정책 이슈: 지원/정책 (fingerprint=POLICY:금융위,정책,지원)
2025-12-24 01:38:01.323 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 증시 관련 이슈: 증시/상승 (fingerprint=STOCK:상승,주가,증시)
2025-12-24 01:38:01.326 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 증시 관련 이슈: 코스닥/코스피 (fingerprint=STOCK:주가,코스닥,코스피)
2025-12-24 01:38:01.331 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 금리 관련 이슈: 금리/인하 (fingerprint=RATE:금리,기준금리,인하)
2025-12-24 01:38:01.333 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 부동산 이슈: 부동산/주택 (fingerprint=REALESTATE:부동산,전세,주택)
2025-12-24 01:38:01.337 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 부동산 이슈: 아파트/주택 (fingerprint=REALESTATE:아파트,월세,주택)
2025-12-24 01:38:01.342 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 환율 관련 이슈: 환율/달러 (fingerprint=FX:달러,외환,환율)
2025-12-24 01:38:01.342 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Clustering completed: 0 created, 9 updated, 171 skipped
2025-12-24 01:38:01.343 [scheduling-1] [] INFO  c.y.n.pipeline.PipelineOrchestrator - [Cluster] Created 0, Updated 9, Skipped 171
2025-12-24 01:38:01.345 [scheduling-1] [] INFO  c.y.news.card.CardGenerationService - Found 12 card generation targets
2025-12-24 01:38:01.353 [scheduling-1] [] INFO  c.y.news.card.CardGenerationService - Card generation completed: 0 success, 12 skipped, 0 failed
2025-12-24 01:38:01.353 [scheduling-1] [] INFO  c.y.n.pipeline.PipelineOrchestrator - [Card] Generated 0, Skipped 12, Failed 0
2025-12-24 01:38:01.363 [scheduling-1] [] INFO  c.y.n.pipeline.PipelineOrchestrator - ========== Pipeline finished ==========
Status: SUCCESS
Duration: 1344ms
RSS Saved: 0
Issues Created: 0, Updated: 9
Cards Created: 0, Failed: 0

========================================
2025-12-24 01:40:00.012 [scheduling-1] [] INFO  c.y.news.pipeline.PipelineScheduler - Scheduled pipeline execution started
2025-12-24 01:40:00.012 [scheduling-1] [] INFO  c.y.n.pipeline.PipelineOrchestrator - ========== Pipeline started at 2025-12-24T01:40:00.012461500 ==========
2025-12-24 01:40:00.012 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Starting collection from 16 feeds
2025-12-24 01:40:00.082 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.mk.co.kr, entries=50, saved=0
2025-12-24 01:40:00.119 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.hankyung.com, entries=50, saved=0
2025-12-24 01:40:00.164 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=rss.edaily.co.kr, entries=50, saved=0
2025-12-24 01:40:00.330 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=rss.mt.co.kr, entries=100, saved=0
2025-12-24 01:40:00.361 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.yonhapnews.co.kr, entries=0, saved=0
2025-12-24 01:40:00.416 [scheduling-1] [] WARN  c.y.news.rss.RssCollectorService - [RSS] Feed failed: url=www.hani.co.kr, error=Invalid XML: Error on line 1: Content is not allowed in prolog.
2025-12-24 01:40:00.449 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.khan.co.kr, entries=50, saved=0
2025-12-24 01:40:00.505 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=rss.donga.com, entries=50, saved=0
2025-12-24 01:40:00.562 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.chosun.com, entries=100, saved=0
2025-12-24 01:40:00.586 [scheduling-1] [] WARN  c.y.news.rss.RssCollectorService - [RSS] Feed failed: url=newsis.com, error=Invalid XML: Error on line 6: The element type "hr" must be terminated by the matching end-tag "</hr>".
2025-12-24 01:40:00.604 [scheduling-1] [] WARN  c.y.news.rss.RssCollectorService - [RSS] Feed failed: url=newsis.com, error=Invalid XML: Error on line 6: The element type "hr" must be terminated by the matching end-tag "</hr>".
2025-12-24 01:40:00.625 [scheduling-1] [] WARN  c.y.news.rss.RssCollectorService - [RSS] Feed failed: url=newsis.com, error=Invalid XML: Error on line 6: The element type "hr" must be terminated by the matching end-tag "</hr>".
2025-12-24 01:40:00.697 [scheduling-1] [] WARN  c.y.news.rss.RssCollectorService - [RSS] Feed failed: url=rss.kmib.co.kr, error=Failed to resolve 'rss.kmib.co.kr' [A(1)] after 2 queries 
2025-12-24 01:40:00.882 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.pressian.com, entries=25, saved=0
2025-12-24 01:40:00.988 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.sisain.co.kr, entries=20, saved=0
2025-12-24 01:40:01.308 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.labortoday.co.kr, entries=50, saved=0
2025-12-24 01:40:01.309 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Collection complete: totalFeeds=16, success=11, failed=5, totalSaved=0, elapsedMs=1297
2025-12-24 01:40:01.309 [scheduling-1] [] INFO  c.y.n.pipeline.PipelineOrchestrator - [RSS] Collected 0 articles
2025-12-24 01:40:01.309 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Starting clustering for articles from last 48 hours, limit=1000
2025-12-24 01:40:01.341 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Loaded 357 articles for clustering
2025-12-24 01:40:01.349 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Classified 212 out of 357 articles
2025-12-24 01:40:01.354 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 정책 이슈: 규제/정책 (fingerprint=POLICY:규제,대책,정책)
2025-12-24 01:40:01.357 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 정책 이슈: 관세/정책 (fingerprint=POLICY:관세,정책)
2025-12-24 01:40:01.359 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 정책 이슈: 지원/정책 (fingerprint=POLICY:금융위,정책,지원)
2025-12-24 01:40:01.363 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 증시 관련 이슈: 증시/상승 (fingerprint=STOCK:상승,주가,증시)
2025-12-24 01:40:01.366 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 증시 관련 이슈: 코스닥/코스피 (fingerprint=STOCK:주가,코스닥,코스피)
2025-12-24 01:40:01.369 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 금리 관련 이슈: 금리/인하 (fingerprint=RATE:금리,기준금리,인하)
2025-12-24 01:40:01.372 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 부동산 이슈: 부동산/주택 (fingerprint=REALESTATE:부동산,전세,주택)
2025-12-24 01:40:01.376 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 부동산 이슈: 아파트/주택 (fingerprint=REALESTATE:아파트,월세,주택)
2025-12-24 01:40:01.382 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 환율 관련 이슈: 환율/달러 (fingerprint=FX:달러,외환,환율)
2025-12-24 01:40:01.382 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Clustering completed: 0 created, 9 updated, 171 skipped
2025-12-24 01:40:01.382 [scheduling-1] [] INFO  c.y.n.pipeline.PipelineOrchestrator - [Cluster] Created 0, Updated 9, Skipped 171
2025-12-24 01:40:01.386 [scheduling-1] [] INFO  c.y.news.card.CardGenerationService - Found 12 card generation targets
2025-12-24 01:40:01.396 [scheduling-1] [] INFO  c.y.news.card.CardGenerationService - Card generation completed: 0 success, 12 skipped, 0 failed
2025-12-24 01:40:01.396 [scheduling-1] [] INFO  c.y.n.pipeline.PipelineOrchestrator - [Card] Generated 0, Skipped 12, Failed 0
2025-12-24 01:40:01.405 [scheduling-1] [] INFO  c.y.n.pipeline.PipelineOrchestrator - ========== Pipeline finished ==========
Status: SUCCESS
Duration: 1383ms
RSS Saved: 0
Issues Created: 0, Updated: 9
Cards Created: 0, Failed: 0

========================================
2025-12-24 01:42:00.003 [scheduling-1] [] INFO  c.y.news.pipeline.PipelineScheduler - Scheduled pipeline execution started
2025-12-24 01:42:00.003 [scheduling-1] [] INFO  c.y.n.pipeline.PipelineOrchestrator - ========== Pipeline started at 2025-12-24T01:42:00.003950600 ==========
2025-12-24 01:42:00.003 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Starting collection from 16 feeds
2025-12-24 01:42:00.065 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.mk.co.kr, entries=50, saved=0
2025-12-24 01:42:00.100 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.hankyung.com, entries=50, saved=0
2025-12-24 01:42:00.132 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=rss.edaily.co.kr, entries=50, saved=0
2025-12-24 01:42:00.309 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=rss.mt.co.kr, entries=100, saved=0
2025-12-24 01:42:00.341 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.yonhapnews.co.kr, entries=0, saved=0
2025-12-24 01:42:00.402 [scheduling-1] [] WARN  c.y.news.rss.RssCollectorService - [RSS] Feed failed: url=www.hani.co.kr, error=Invalid XML: Error on line 1: Content is not allowed in prolog.
2025-12-24 01:42:00.493 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.khan.co.kr, entries=50, saved=0
2025-12-24 01:42:00.816 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=rss.donga.com, entries=50, saved=0
2025-12-24 01:42:00.894 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.chosun.com, entries=100, saved=0
2025-12-24 01:42:00.918 [scheduling-1] [] WARN  c.y.news.rss.RssCollectorService - [RSS] Feed failed: url=newsis.com, error=Invalid XML: Error on line 6: The element type "hr" must be terminated by the matching end-tag "</hr>".
2025-12-24 01:42:00.938 [scheduling-1] [] WARN  c.y.news.rss.RssCollectorService - [RSS] Feed failed: url=newsis.com, error=Invalid XML: Error on line 6: The element type "hr" must be terminated by the matching end-tag "</hr>".
2025-12-24 01:42:00.964 [scheduling-1] [] WARN  c.y.news.rss.RssCollectorService - [RSS] Feed failed: url=newsis.com, error=Invalid XML: Error on line 6: The element type "hr" must be terminated by the matching end-tag "</hr>".
2025-12-24 01:42:01.038 [scheduling-1] [] WARN  c.y.news.rss.RssCollectorService - [RSS] Feed failed: url=rss.kmib.co.kr, error=Failed to resolve 'rss.kmib.co.kr' [A(1)] after 2 queries 
2025-12-24 01:42:01.121 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.pressian.com, entries=25, saved=0
2025-12-24 01:42:01.197 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.sisain.co.kr, entries=20, saved=0
2025-12-24 01:42:01.287 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.labortoday.co.kr, entries=50, saved=0
2025-12-24 01:42:01.287 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Collection complete: totalFeeds=16, success=11, failed=5, totalSaved=0, elapsedMs=1284
2025-12-24 01:42:01.287 [scheduling-1] [] INFO  c.y.n.pipeline.PipelineOrchestrator - [RSS] Collected 0 articles
2025-12-24 01:42:01.288 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Starting clustering for articles from last 48 hours, limit=1000
2025-12-24 01:42:01.320 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Loaded 357 articles for clustering
2025-12-24 01:42:01.328 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Classified 212 out of 357 articles
2025-12-24 01:42:01.334 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 정책 이슈: 규제/정책 (fingerprint=POLICY:규제,대책,정책)
2025-12-24 01:42:01.336 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 정책 이슈: 관세/정책 (fingerprint=POLICY:관세,정책)
2025-12-24 01:42:01.339 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 정책 이슈: 지원/정책 (fingerprint=POLICY:금융위,정책,지원)
2025-12-24 01:42:01.343 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 증시 관련 이슈: 증시/상승 (fingerprint=STOCK:상승,주가,증시)
2025-12-24 01:42:01.346 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 증시 관련 이슈: 코스닥/코스피 (fingerprint=STOCK:주가,코스닥,코스피)
2025-12-24 01:42:01.349 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 금리 관련 이슈: 금리/인하 (fingerprint=RATE:금리,기준금리,인하)
2025-12-24 01:42:01.351 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 부동산 이슈: 부동산/주택 (fingerprint=REALESTATE:부동산,전세,주택)
2025-12-24 01:42:01.355 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 부동산 이슈: 아파트/주택 (fingerprint=REALESTATE:아파트,월세,주택)
2025-12-24 01:42:01.361 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Updated existing issue: 환율 관련 이슈: 환율/달러 (fingerprint=FX:달러,외환,환율)
2025-12-24 01:42:01.361 [scheduling-1] [] INFO  c.y.news.issue.IssueClusterService - Clustering completed: 0 created, 9 updated, 171 skipped
2025-12-24 01:42:01.361 [scheduling-1] [] INFO  c.y.n.pipeline.PipelineOrchestrator - [Cluster] Created 0, Updated 9, Skipped 171
2025-12-24 01:42:01.365 [scheduling-1] [] INFO  c.y.news.card.CardGenerationService - Found 12 card generation targets
2025-12-24 01:42:01.375 [scheduling-1] [] INFO  c.y.news.card.CardGenerationService - Card generation completed: 0 success, 12 skipped, 0 failed
2025-12-24 01:42:01.375 [scheduling-1] [] INFO  c.y.n.pipeline.PipelineOrchestrator - [Card] Generated 0, Skipped 12, Failed 0
2025-12-24 01:42:01.385 [scheduling-1] [] INFO  c.y.n.pipeline.PipelineOrchestrator - ========== Pipeline finished ==========
Status: SUCCESS
Duration: 1372ms
RSS Saved: 0
Issues Created: 0, Updated: 9
Cards Created: 0, Failed: 0

========================================
2025-12-24 01:44:00.007 [scheduling-1] [] INFO  c.y.news.pipeline.PipelineScheduler - Scheduled pipeline execution started
2025-12-24 01:44:00.007 [scheduling-1] [] INFO  c.y.n.pipeline.PipelineOrchestrator - ========== Pipeline started at 2025-12-24T01:44:00.007462300 ==========
2025-12-24 01:44:00.007 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Starting collection from 16 feeds
2025-12-24 01:44:00.045 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.mk.co.kr, entries=50, saved=0
2025-12-24 01:44:00.085 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=www.hankyung.com, entries=50, saved=0
2025-12-24 01:44:00.109 [scheduling-1] [] INFO  c.y.news.rss.RssCollectorService - [RSS] Feed success: url=rss.edaily.co.kr, entries=50, saved=0
